imo,name,ship_type,dwt,dwt_size_class,efficiency_grade,flag_registry,technical_efficiency,co2_total_t,co2_per_distance_kg_nm,in_mrv
9641792,PREDATOR,Bulk carrier,28348.0,Handysize (10-35k),A,Monrovia,EIV (6.05 gCO₂/t·nm),1949.2,189.5,True
9554066,GANT FLAIR,Bulk carrier,28339.0,Handysize (10-35k),A,Monrovia,EEXI (5.79 gCO₂/t·nm),1442.9,214.0,True
9573957,LADY DIMINE,Bulk carrier,28316.0,Handysize (10-35k),A,Nassau,EEXI (5.79 gCO₂/t·nm),2225.9,208.7,True
9222558,DR SARKAS,Bulk carrier,28290.0,Handysize (10-35k),B,Bridgetown,EIV (5.83 gCO₂/t·nm),1043.5,224.4,True
9641924,POAVOSA WISDOM VIII,Bulk carrier,28208.0,Handysize (10-35k),A,Panama,EIV (6.6 gCO₂/t·nm),3190.9,199.8,True
9573799,CORELIT,Bulk carrier,28189.0,Handysize (10-35k),A,Bridgetown,EEXI (5.8 gCO₂/t·nm),1457.0,192.4,True
9255189,DS MANATEE,Bulk carrier,27128.0,Handysize (10-35k),A,Majuro,EEXI (5.91 gCO₂/t·nm),1171.7,169.2,True
9244037,VALERIO,Bulk carrier,27112.0,Handysize (10-35k),A,Bridgetown,EIV (6.52 gCO₂/t·nm),1927.5,199.0,True
9487550,RUBATO,Bulk carrier,25159.0,Handysize (10-35k),A,Monrovia,EEXI (6.12 gCO₂/t·nm),1745.2,189.5,True
9524815,SALVINIA,Bulk carrier,18969.0,Handysize (10-35k),A,Monrovia,EEXI (7.19 gCO₂/t·nm),4452.7,184.2,True
9084255,MR TRADER,Bulk carrier,18703.0,Handysize (10-35k),A,Freetown,EIV (6.78 gCO₂/t·nm),290.6,189.3,True
9742417,FRANBO LOGIC,Bulk carrier,16969.0,Handysize (10-35k),A,Panama,EEDI (10.2 gCO₂/t·nm),3334.3,179.3,True
9856634,HAFNIA BEIJING,Chemical tanker,74999.0,Panamax (60-100k),D,Valletta,EEXI (3.99 gCO₂/t·nm),3418.6,285.3,True
9772058,PACIFIC DEBBIE,Chemical tanker,74356.0,Panamax (60-100k),E,Majuro,EEDI (3.5 gCO₂/t·nm),14145.8,348.8,True
9440485,ARAMON,Chemical tanker,74059.0,Panamax (60-100k),E,Majuro,EEXI (4.09 gCO₂/t·nm),461.7,374.3,True
9441207,MINDORO STAR,Chemical tanker,73677.0,Panamax (60-100k),E,Majuro,EEXI (4.1 gCO₂/t·nm),4244.6,350.2,True
9772046,PACIFIC JULIA,Chemical tanker,66269.0,Panamax (60-100k),E,Majuro,EEDI (3.46 gCO₂/t·nm),6968.4,371.0,True
9845104,RAWAN,Chemical tanker,55634.0,Handymax/Supramax (35-60k),C,Dammam,EEDI (3.74 gCO₂/t·nm),1996.5,280.6,True
9917828,MARIA,Chemical tanker,55202.0,Handymax/Supramax (35-60k),C,Dammam,EEDI (4.12 gCO₂/t·nm),3021.7,273.0,True
9375604,ROYAL JASMINE,Chemical tanker,53148.0,Handymax/Supramax (35-60k),E,Majuro,EEXI (4.82 gCO₂/t·nm),13769.2,318.7,True
9401128,VERIGE,Chemical tanker,52725.0,Handymax/Supramax (35-60k),E,Pula,EEXI (4.84 gCO₂/t·nm),6519.8,377.6,True
9323390,SALACGRIVA,Chemical tanker,52620.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.82 gCO₂/t·nm),11871.7,304.1,True
9323405,AINAZI,Chemical tanker,52606.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.82 gCO₂/t·nm),7990.8,296.8,True
9455741,VELEBIT,Chemical tanker,52554.0,Handymax/Supramax (35-60k),E,Zadar,EIV (5.9 gCO₂/t·nm),7215.0,341.9,True
9461697,HAFNIA CRUX,Chemical tanker,52550.0,Handymax/Supramax (35-60k),C,København,EEXI (4.96 gCO₂/t·nm),6017.2,264.2,True
9637129,DORIC BREEZE,Chemical tanker,51565.0,Handymax/Supramax (35-60k),C,Monrovia,EIV (5.46 gCO₂/t·nm),11948.2,270.1,True
9405540,KIMOLOS,Chemical tanker,51522.0,Handymax/Supramax (35-60k),E,Piraeus,EEXI (4.88 gCO₂/t·nm),3861.6,416.2,True
9364588,JANE,Chemical tanker,51506.0,Handymax/Supramax (35-60k),E,Madeira,EEXI (4.89 gCO₂/t·nm),1702.7,426.5,True
9369887,SIRTAKI,Chemical tanker,51442.0,Handymax/Supramax (35-60k),E,Majuro,EIV (6.11 gCO₂/t·nm),2768.3,333.9,True
9644225,HAPPY LADY,Chemical tanker,51390.0,Handymax/Supramax (35-60k),B,Piraeus,EEXI (4.86 gCO₂/t·nm),4648.1,248.3,True
9321940,STAR KESTREL,Chemical tanker,51228.0,Handymax/Supramax (35-60k),E,Majuro,EIV (5.66 gCO₂/t·nm),4760.7,342.8,True
9384019,RIVIERA,Chemical tanker,51218.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.91 gCO₂/t·nm),3618.9,289.2,True
9313474,MOSTAR,Chemical tanker,51218.0,Handymax/Supramax (35-60k),E,Panama,EIV (6.21 gCO₂/t·nm),1414.8,342.7,True
9315068,STAR OSPREY,Chemical tanker,51213.0,Handymax/Supramax (35-60k),E,Panama,EIV (5.67 gCO₂/t·nm),362.1,417.7,True
9417218,VIRGO,Chemical tanker,50997.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.96 gCO₂/t·nm),6447.7,297.6,True
9396737,SKYLIGHT,Chemical tanker,50927.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (5.7 gCO₂/t·nm),2342.8,266.0,True
9388209,JOHNNY RANGER,Chemical tanker,50922.0,Handymax/Supramax (35-60k),E,Monrovia,EIV (7.48 gCO₂/t·nm),7420.2,322.8,True
9391529,OCEAN BREEZE,Chemical tanker,50748.0,Handymax/Supramax (35-60k),E,Madeira,EEXI (4.92 gCO₂/t·nm),5540.4,326.7,True
9412775,ST GEORGE,Chemical tanker,50651.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.93 gCO₂/t·nm),3199.4,294.3,True
9362372,BLOSSOM GLORY,Chemical tanker,50605.0,Handymax/Supramax (35-60k),E,Hong Kong,EEXI (4.93 gCO₂/t·nm),3447.3,346.8,True
9827566,CHIOS STAR,Chemical tanker,50506.0,Handymax/Supramax (35-60k),B,Majuro,EEDI (4.07 gCO₂/t·nm),7577.2,260.1,True
9917658,CLEAROCEAN MILANO,Chemical tanker,50485.0,Handymax/Supramax (35-60k),D,Manila,EEDI (4.04 gCO₂/t·nm),8229.3,293.6,True
9877822,COSMIC GLORY,Chemical tanker,50374.0,Handymax/Supramax (35-60k),D,Majuro,EEDI (4.08 gCO₂/t·nm),4853.6,292.4,True
9884837,CELSIUS PORTSMOUTH,Chemical tanker,50299.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (3.89 gCO₂/t·nm),2002.3,235.4,True
9407378,HORIZON ATHENA,Chemical tanker,50242.0,Handymax/Supramax (35-60k),E,Monrovia,EIV (5.94 gCO₂/t·nm),1901.2,332.7,True
9888340,YASA ORION,Chemical tanker,50215.0,Handymax/Supramax (35-60k),D,Majuro,EEDI (4.12 gCO₂/t·nm),5512.1,289.8,True
9657806,PS HAMBURG,Chemical tanker,50143.0,Handymax/Supramax (35-60k),B,Madeira,EEDI (4.22 gCO₂/t·nm),1964.3,249.2,True
9776470,LARGO ELEGANCE,Chemical tanker,50118.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.14 gCO₂/t·nm),3903.6,253.0,True
9425540,SAN MARCOS,Chemical tanker,49999.0,Handymax/Supramax (35-60k),D,Valletta,EEXI (4.84 gCO₂/t·nm),5510.7,298.0,True
9848338,MARITIME TRANQUILITY,Chemical tanker,49999.0,Handymax/Supramax (35-60k),E,Singapore,EEDI (3.88 gCO₂/t·nm),6256.1,328.5,True
9864344,ION M,Chemical tanker,49999.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.26 gCO₂/t·nm),8937.6,268.9,True
9836440,ISABELLA M II,Chemical tanker,49999.0,Handymax/Supramax (35-60k),A,Monrovia,EEDI (4.13 gCO₂/t·nm),2820.2,213.8,True
9834337,ELANDRA REDWOOD,Chemical tanker,49999.0,Handymax/Supramax (35-60k),B,Monrovia,EEXI (4.09 gCO₂/t·nm),1598.8,244.5,True
9380518,SEAWAYS MADELEINE,Chemical tanker,49999.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.97 gCO₂/t·nm),11998.8,312.9,True
9834349,ELANDRA WILLOW,Chemical tanker,49999.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4.11 gCO₂/t·nm),579.8,182.2,True
9828144,PS MILANO,Chemical tanker,49999.0,Handymax/Supramax (35-60k),B,Genova,EEDI (4.23 gCO₂/t·nm),3501.6,245.3,True
9635779,ELANDRA SEA,Chemical tanker,49999.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.97 gCO₂/t·nm),4799.0,301.0,True
9381768,VELOS LEO,Chemical tanker,49999.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.96 gCO₂/t·nm),2619.1,274.4,True
9895915,EUROSAILOR,Chemical tanker,49999.0,Handymax/Supramax (35-60k),B,Valletta,EEDI (4 gCO₂/t·nm),4781.2,246.6,True
9489194,VINJERAC,Chemical tanker,49999.0,Handymax/Supramax (35-60k),E,Zadar,EIV (5.9 gCO₂/t·nm),10421.7,334.4,True
9407380,HORIZON THETIS,Chemical tanker,49999.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.95 gCO₂/t·nm),3600.2,384.4,True
9865752,MERSEY,Chemical tanker,49999.0,Handymax/Supramax (35-60k),C,Majuro,EEDI (4.21 gCO₂/t·nm),2731.2,268.3,True
9421324,PRAGUE,Chemical tanker,49999.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.96 gCO₂/t·nm),1661.7,317.5,True
9337511,SEAWAYS GRACE,Chemical tanker,49999.0,Handymax/Supramax (35-60k),C,Hong Kong,EEXI (4.97 gCO₂/t·nm),11502.2,280.1,True
9354911,SEAWAYS ROSE,Chemical tanker,49999.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.96 gCO₂/t·nm),7509.8,306.4,True
9877585,ECO JOSHUA PARK,Chemical tanker,49999.0,Handymax/Supramax (35-60k),C,Majuro,EEDI (4.03 gCO₂/t·nm),3807.4,277.6,True
9835044,OPTIMUS,Chemical tanker,49999.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.17 gCO₂/t·nm),5242.9,271.8,True
9919163,CLEAROCEAN MESQUITE,Chemical tanker,49999.0,Handymax/Supramax (35-60k),C,Panama,EEDI (4.15 gCO₂/t·nm),6559.4,266.6,True
9702211,TORM DENISE,Chemical tanker,49999.0,Handymax/Supramax (35-60k),C,Singapore,EEXI (4.18 gCO₂/t·nm),4472.3,271.4,True
9635767,ELANDRA STAR,Chemical tanker,49999.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.97 gCO₂/t·nm),1433.2,238.0,True
9798935,ATLANTIC JOURNEY,Chemical tanker,49999.0,Handymax/Supramax (35-60k),B,Majuro,EEDI (4.07 gCO₂/t·nm),7312.6,244.7,True
9380362,SEAWAYS CITRON,Chemical tanker,49999.0,Handymax/Supramax (35-60k),E,Hong Kong,EEXI (4.97 gCO₂/t·nm),9922.5,332.4,True
9877573,ECO YOSEMITE PARK,Chemical tanker,49999.0,Handymax/Supramax (35-60k),C,Majuro,EEDI (4.07 gCO₂/t·nm),8991.0,274.4,True
9848352,MARITIME VALOR,Chemical tanker,49998.0,Handymax/Supramax (35-60k),D,Singapore,EEDI (3.92 gCO₂/t·nm),3221.6,283.0,True
9365374,APIASTOS,Chemical tanker,49997.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.96 gCO₂/t·nm),2180.6,359.6,True
9768746,MARITIME POLARIS,Chemical tanker,49996.0,Handymax/Supramax (35-60k),D,Singapore,EEDI (4.17 gCO₂/t·nm),1076.3,304.1,True
9798351,ELDIA,Chemical tanker,49996.0,Handymax/Supramax (35-60k),B,Valletta,EEDI (4.15 gCO₂/t·nm),2452.0,228.6,True
9407366,HORIZON APHRODITE,Chemical tanker,49996.0,Handymax/Supramax (35-60k),E,Monrovia,EIV (5.08 gCO₂/t·nm),2241.2,393.5,True
9905162,POINT LISAS,Chemical tanker,49996.0,Handymax/Supramax (35-60k),B,Singapore,EEDI (4.02 gCO₂/t·nm),5008.6,252.6,True
9747120,NORD OCEANIA,Chemical tanker,49996.0,Handymax/Supramax (35-60k),D,Panama,EEDI (4.85 gCO₂/t·nm),4144.4,288.6,True
9849382,CLEAROCEAN MAGIC,Chemical tanker,49995.0,Handymax/Supramax (35-60k),B,Monrovia,EEXI (4.33 gCO₂/t·nm),4618.8,258.6,True
9849265,CLEAROCEAN MELODY,Chemical tanker,49995.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4.23 gCO₂/t·nm),2995.4,212.7,True
9848340,MARITIME AMITY,Chemical tanker,49995.0,Handymax/Supramax (35-60k),D,Singapore,EEDI (3.88 gCO₂/t·nm),12963.4,315.0,True
9867798,PACIFIC BLUE,Chemical tanker,49995.0,Handymax/Supramax (35-60k),C,Monrovia,EEDI (4.25 gCO₂/t·nm),877.5,269.7,True
9629706,AMIRANTE,Chemical tanker,49994.0,Handymax/Supramax (35-60k),B,Singapore,EEXI (4.61 gCO₂/t·nm),2669.4,259.8,True
9528134,DALMACIJA,Chemical tanker,49991.0,Handymax/Supramax (35-60k),D,Valletta,EEDI (4.25 gCO₂/t·nm),3271.1,308.0,True
9704441,ZOILO,Chemical tanker,49990.0,Handymax/Supramax (35-60k),C,Valletta,EEDI (4.5 gCO₂/t·nm),2722.5,265.3,True
9706841,STI BROOKLYN,Chemical tanker,49990.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.26 gCO₂/t·nm),7552.0,272.7,True
9706839,STI BRONX,Chemical tanker,49990.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.27 gCO₂/t·nm),2560.8,262.5,True
9629562,SEAPRIDE,Chemical tanker,49990.0,Handymax/Supramax (35-60k),E,Valletta,EEXI (4.93 gCO₂/t·nm),13621.5,406.2,True
9619531,YASA HAWK,Chemical tanker,49990.0,Handymax/Supramax (35-60k),C,Majuro,EEDI (4.2 gCO₂/t·nm),4125.5,279.5,True
9705914,ELKA ELEFSIS,Chemical tanker,49990.0,Handymax/Supramax (35-60k),C,Monrovia,EEDI (5.16 gCO₂/t·nm),9331.8,280.8,True
9929821,DEE4 NERIUM,Chemical tanker,49990.0,Handymax/Supramax (35-60k),B,Monrovia,EEXI (4.07 gCO₂/t·nm),6233.3,233.6,True
9683984,LARGO ENERGY,Chemical tanker,49973.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.85 gCO₂/t·nm),5811.0,268.7,True
9692387,SILVER ELLIE,Chemical tanker,49950.0,Handymax/Supramax (35-60k),B,Majuro,EEDI (4.34 gCO₂/t·nm),5359.2,256.8,True
9540807,NORD HIMALAYA,Chemical tanker,49936.0,Handymax/Supramax (35-60k),D,Copenhagen,EEXI (4.97 gCO₂/t·nm),6722.7,306.0,True
9853254,SEA ELEPHANT,Chemical tanker,49930.0,Handymax/Supramax (35-60k),D,Majuro,EEDI (4.26 gCO₂/t·nm),3002.9,290.4,True
9730347,SANTIAGO I,Chemical tanker,49901.0,Handymax/Supramax (35-60k),D,Limassol,EEXI (3.96 gCO₂/t·nm),8315.0,286.0,True
9833656,NAVIG8 GRACE,Chemical tanker,49804.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (4.16 gCO₂/t·nm),4888.9,282.9,True
9845166,FPMC 34,Chemical tanker,49781.0,Handymax/Supramax (35-60k),C,Monrovia,EEDI (4.19 gCO₂/t·nm),4751.1,282.4,True
9667461,STENA IMPRESSION,Chemical tanker,49776.0,Handymax/Supramax (35-60k),E,London,EEXI (4.42 gCO₂/t·nm),8520.4,331.5,True
9683348,SILVER GERTRUDE,Chemical tanker,49746.0,Handymax/Supramax (35-60k),D,Panama,EEDI (4.45 gCO₂/t·nm),1318.5,313.9,True
9697909,DEE4 LARCH,Chemical tanker,49737.0,Handymax/Supramax (35-60k),C,Skovshoved,EEXI (4.87 gCO₂/t·nm),5719.3,269.3,True
9695834,CLEAROCEAN MORITZ,Chemical tanker,49737.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.77 gCO₂/t·nm),1299.1,330.8,True
9718806,DANK SILVER,Chemical tanker,49734.0,Handymax/Supramax (35-60k),C,Majuro,EEDI (4.24 gCO₂/t·nm),8909.5,271.5,True
9831696,FPMC 31,Chemical tanker,49731.0,Handymax/Supramax (35-60k),E,Monrovia,EEDI (4.16 gCO₂/t·nm),2944.0,337.1,True
9797395,STENA IMPRIMIS,Chemical tanker,49718.0,Handymax/Supramax (35-60k),C,London,EEXI (4.38 gCO₂/t·nm),7833.6,282.3,True
9693812,WECO AMELIE,Chemical tanker,49708.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.67 gCO₂/t·nm),6565.5,430.0,True
9683386,TORM DEBORAH,Chemical tanker,49680.0,Handymax/Supramax (35-60k),C,Hellerup,EEXI (4.42 gCO₂/t·nm),7013.5,272.4,True
9692337,TORM DAGNY,Chemical tanker,49635.0,Handymax/Supramax (35-60k),D,Hellerup,EEXI (4.3 gCO₂/t·nm),7317.0,283.8,True
9692375,SILVER VENUS,Chemical tanker,49635.0,Handymax/Supramax (35-60k),D,Majuro,EEDI (4.32 gCO₂/t·nm),3676.6,294.9,True
9669902,BOW TRIUMPH,Chemical tanker,49622.0,Handymax/Supramax (35-60k),E,Bergen,EEXI (4.32 gCO₂/t·nm),5530.6,322.9,True
9669897,BOW TRIDENT,Chemical tanker,49622.0,Handymax/Supramax (35-60k),D,Bergen,EEXI (4.32 gCO₂/t·nm),2669.2,310.8,True
9753698,HAFNIA TOURMALINE,Chemical tanker,49513.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.17 gCO₂/t·nm),5006.0,277.0,True
9753703,HAFNIA TANZANITE,Chemical tanker,49478.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.12 gCO₂/t·nm),7422.9,310.8,True
9654579,ARDMORE ENCOUNTER,Chemical tanker,49477.0,Handymax/Supramax (35-60k),E,Majuro,EEDI (4.64 gCO₂/t·nm),6392.5,322.6,True
9654567,ARDMORE ENDURANCE,Chemical tanker,49466.0,Handymax/Supramax (35-60k),D,Majuro,EEDI (4.6 gCO₂/t·nm),9139.6,283.3,True
9197284,BOW SUN,Chemical tanker,49466.0,Handymax/Supramax (35-60k),E,Bergen,EEXI (4.99 gCO₂/t·nm),12063.0,346.3,True
9898503,SOLAR CHERYL,Chemical tanker,49389.0,Handymax/Supramax (35-60k),C,Monrovia,EEDI (4.13 gCO₂/t·nm),8870.3,281.2,True
9907811,SOLAR RUO YUN,Chemical tanker,49362.0,Handymax/Supramax (35-60k),C,Monrovia,EEDI (4.15 gCO₂/t·nm),9063.1,275.7,True
9898515,SOLAR SUSIE,Chemical tanker,49360.0,Handymax/Supramax (35-60k),B,Monrovia,EEDI (4.15 gCO₂/t·nm),5724.4,241.9,True
9907809,SOLAR LAI FONG,Chemical tanker,49358.0,Handymax/Supramax (35-60k),C,Monrovia,EEDI (4.15 gCO₂/t·nm),9628.8,269.6,True
9898527,SOLAR TINE,Chemical tanker,49343.0,Handymax/Supramax (35-60k),B,Monrovia,EEDI (4.14 gCO₂/t·nm),10495.4,240.4,True
9873656,GREAT KAPPA,Chemical tanker,49282.0,Handymax/Supramax (35-60k),E,Majuro,EEXI (4.22 gCO₂/t·nm),12014.4,330.2,True
9327449,FAIR WONDER,Chemical tanker,47872.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (5.07 gCO₂/t·nm),5076.7,300.4,True
9829461,STI MYSTERY,Chemical tanker,47499.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.07 gCO₂/t·nm),1403.3,235.4,True
9252448,BOURDA,Chemical tanker,47323.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (5.1 gCO₂/t·nm),3545.7,435.1,True
9288825,WENCHE VICTORY,Chemical tanker,47210.0,Handymax/Supramax (35-60k),D,Bergen,EEXI (5.02 gCO₂/t·nm),8770.9,299.5,True
9389318,CARTAGENA,Chemical tanker,46923.0,Handymax/Supramax (35-60k),E,Zuara,EIV (6.65 gCO₂/t·nm),7164.8,339.7,True
9430167,MERAPI,Chemical tanker,46872.0,Handymax/Supramax (35-60k),C,Valletta,EEXI (5.12 gCO₂/t·nm),3579.2,278.3,True
9379129,RUI FU SHENG,Chemical tanker,46846.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (5.12 gCO₂/t·nm),3554.3,409.4,True
9388015,EVGENIA S,Chemical tanker,46846.0,Handymax/Supramax (35-60k),E,Majuro,EEXI (5.13 gCO₂/t·nm),803.7,323.8,True
9307994,ELLIE M II,Chemical tanker,46784.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (5.13 gCO₂/t·nm),2244.4,317.7,True
9379131,CORDOBA,Chemical tanker,46763.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (5.13 gCO₂/t·nm),3149.6,321.1,True
9359375,DDELPHINUS 12,Chemical tanker,46011.0,Handymax/Supramax (35-60k),D,Panama,EIV (7.3 gCO₂/t·nm),8024.5,316.4,True
9335056,COURAGE,Chemical tanker,45965.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (5.17 gCO₂/t·nm),8592.7,322.6,True
9718818,MADHA SILVER,Chemical tanker,45923.0,Handymax/Supramax (35-60k),B,Majuro,EEDI (4.29 gCO₂/t·nm),2231.8,237.2,True
9718777,MAHADAH SILVER,Chemical tanker,45923.0,Handymax/Supramax (35-60k),D,Majuro,EEDI (4.22 gCO₂/t·nm),6290.9,303.8,True
9458822,UACC MANAMA,Chemical tanker,45612.0,Handymax/Supramax (35-60k),E,Majuro,EIV (6.84 gCO₂/t·nm),3964.4,637.9,True
9458834,UACC RIYADH,Chemical tanker,45444.0,Handymax/Supramax (35-60k),E,Majuro,EIV (6.87 gCO₂/t·nm),10478.4,394.9,True
9489106,NAVIG8 UNIVERSE,Chemical tanker,45313.0,Handymax/Supramax (35-60k),E,Majuro,EIV (7.24 gCO₂/t·nm),9023.7,381.5,True
9942500,DEE4 MAHOGANY,Chemical tanker,44999.0,Handymax/Supramax (35-60k),B,Monrovia,EEXI (4.06 gCO₂/t·nm),1845.6,241.9,True
9752034,BOW GEMINI,Chemical tanker,40895.0,Handymax/Supramax (35-60k),D,Bergen,EEXI (5.34 gCO₂/t·nm),8627.9,301.4,True
9801093,SC VIRGO,Chemical tanker,40870.0,Handymax/Supramax (35-60k),B,Hong Kong,EEXI (5.22 gCO₂/t·nm),5191.0,263.3,True
9752046,BOW HERCULES,Chemical tanker,40847.0,Handymax/Supramax (35-60k),D,Bergen,EEXI (5.21 gCO₂/t·nm),10133.5,310.2,True
9727584,HAFNIA ACHROITE,Chemical tanker,38506.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (5.15 gCO₂/t·nm),1343.8,235.1,True
9711573,HAFNIA AQUAMARINE,Chemical tanker,38506.0,Handymax/Supramax (35-60k),A,Singapore,EEXI (5.15 gCO₂/t·nm),3091.5,225.9,True
9828211,BOW EXPLORER,Chemical tanker,38235.0,Handymax/Supramax (35-60k),D,Bergen,EEXI (4.76 gCO₂/t·nm),12970.1,312.0,True
9411989,REGUETON,Chemical tanker,37872.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (5.69 gCO₂/t·nm),3136.1,276.0,True
9464352,LUCKY SAILOR,Chemical tanker,37596.0,Handymax/Supramax (35-60k),C,Valletta,EEXI (5.56 gCO₂/t·nm),665.3,274.7,True
9732826,MALBEC LEGACY,Chemical tanker,37596.0,Handymax/Supramax (35-60k),D,Majuro,EEDI (5.22 gCO₂/t·nm),8022.3,284.4,True
9114244,BOW CARDINAL,Chemical tanker,37446.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.88 gCO₂/t·nm),4812.3,313.6,True
9143219,BOW CECIL,Chemical tanker,37369.0,Handymax/Supramax (35-60k),C,Bergen,EEXI (4.95 gCO₂/t·nm),6183.1,274.1,True
9774575,MTM NEWPORT,Chemical tanker,35976.0,Handymax/Supramax (35-60k),A,Singapore,EEDI (5.51 gCO₂/t·nm),238.1,221.4,True
9790658,BOW PERFORMER,Chemical tanker,35118.0,Handymax/Supramax (35-60k),B,Singapore,EEDI (5.55 gCO₂/t·nm),1648.6,249.3,True
9311024,STOLT STRENGTH,Chemical tanker,33929.0,Handysize (10-35k),B,Monrovia,EEXI (5.91 gCO₂/t·nm),3040.6,234.1,True
9565649,BOCHEM GHENT,Chemical tanker,33628.0,Handysize (10-35k),B,Hong Kong,EIV (8.39 gCO₂/t·nm),3783.3,243.5,True
9597147,STOLT ORCA,Chemical tanker,33559.0,Handysize (10-35k),C,Monrovia,EEXI (6.03 gCO₂/t·nm),6921.6,267.5,True
9296731,STOLT COURAGE,Chemical tanker,32858.0,Handysize (10-35k),A,Monrovia,EEXI (6.09 gCO₂/t·nm),3796.6,222.9,True
9764506,STOLT PALM,Chemical tanker,32761.0,Handysize (10-35k),B,Madeira,EEXI (4.84 gCO₂/t·nm),8484.0,255.9,True
9617648,STOLT LOTUS,Chemical tanker,30345.0,Handysize (10-35k),D,Monrovia,EEXI (6.34 gCO₂/t·nm),5747.4,294.1,True
9739290,STOLT BISMUTH,Chemical tanker,27570.0,Handysize (10-35k),B,Monrovia,EEXI (6.25 gCO₂/t·nm),5362.2,254.1,True
9396024,BOMAR OSPREY,Chemical tanker,25432.0,Handysize (10-35k),B,Majuro,EEXI (6.9 gCO₂/t·nm),5407.6,251.5,True
9423750,EASTERLY EAGLE,Chemical tanker,25390.0,Handysize (10-35k),B,Majuro,EIV (10.38 gCO₂/t·nm),1163.9,246.8,True
9707869,ARDMORE CHINOOK,Chemical tanker,25233.0,Handysize (10-35k),A,Majuro,EEXI (6.63 gCO₂/t·nm),6566.5,205.9,True
9749362,WILLARD J,Chemical tanker,25161.0,Handysize (10-35k),B,Majuro,EEDI (5.87 gCO₂/t·nm),2959.6,251.1,True
9749350,LINUS P,Chemical tanker,25161.0,Handysize (10-35k),A,Majuro,EEDI (5.83 gCO₂/t·nm),4480.0,226.4,True
9749348,MARIE C,Chemical tanker,25161.0,Handysize (10-35k),C,Majuro,EEDI (5.69 gCO₂/t·nm),6944.7,264.3,True
9749336,LOUIS P,Chemical tanker,25161.0,Handysize (10-35k),A,Majuro,EEDI (5.74 gCO₂/t·nm),7659.9,220.1,True
9877614,SOLAR SHARNA,Chemical tanker,25039.0,Handysize (10-35k),A,Majuro,EEDI (6.92 gCO₂/t·nm),2293.1,211.6,True
9511167,STOLT BOBCAT,Chemical tanker,23432.0,Handysize (10-35k),A,Monrovia,EEXI (7.12 gCO₂/t·nm),2436.8,207.1,True
9459539,STOLT OCELOT,Chemical tanker,23324.0,Handysize (10-35k),A,Monrovia,EEXI (7.16 gCO₂/t·nm),3496.4,217.6,True
9726750,MTM SAVANNAH,Chemical tanker,22430.0,Handysize (10-35k),A,Singapore,EEXI (6.81 gCO₂/t·nm),2357.3,199.8,True
9742077,CONDOR TRADER,Chemical tanker,22423.0,Handysize (10-35k),B,Manila,EEDI (6.89 gCO₂/t·nm),3931.5,257.2,True
9712591,MTM PENANG,Chemical tanker,22413.0,Handysize (10-35k),A,Singapore,EEDI (7.27 gCO₂/t·nm),6633.7,184.0,True
9742065,MTM TORTOLA,Chemical tanker,22396.0,Handysize (10-35k),A,Singapore,EEXI (6.91 gCO₂/t·nm),2672.5,199.2,True
